,state,category,type,date,crimes,total_population,total_gdp,lat,lon,crime/pop,gdp/pop
474,Negeri Sembilan,property,theft_vehicle_motorcycle,2017-01-01,839,1114,87685.039,2.72056238,102.0646787,75.31%,78.71
475,Negeri Sembilan,property,theft_vehicle_motorcycle,2018-01-01,711,1122.9,91406.698,2.72056238,102.0646787,63.32%,81.40
476,Negeri Sembilan,property,theft_vehicle_motorcycle,2019-01-01,626,1126.2,96073.386,2.72056238,102.0646787,55.59%,85.31
477,Negeri Sembilan,property,theft_vehicle_motorcycle,2020-01-01,437,1200,92633.522,2.72056238,102.0646787,36.42%,77.19
478,Negeri Sembilan,property,theft_vehicle_motorcycle,2021-01-01,307,1204.2,95549.791,2.72056238,102.0646787,25.49%,79.35
479,Negeri Sembilan,property,theft_vehicle_motorcycle,2022-01-01,337,1207.9,101870.216,2.72056238,102.0646787,27.90%,84.34
480,Negeri Sembilan,property,theft_vehicle_motorcycle,2023-01-01,331,1224.9,103661.504,2.72056238,102.0646787,27.02%,84.63
481,Pahang,assault,causing_injury,2016-01-01,209,1626.7,101780.815,3.609581306,102.5342608,12.85%,62.57
482,Pahang,assault,causing_injury,2017-01-01,188,1647,109286.943,3.609581306,102.5342608,11.41%,66.36
483,Pahang,assault,causing_injury,2018-01-01,199,1664.7,112551.039,3.609581306,102.5342608,11.95%,67.61
484,Pahang,assault,causing_injury,2019-01-01,226,1671.4,116821.39,3.609581306,102.5342608,13.52%,69.89
485,Pahang,assault,causing_injury,2020-01-01,155,1591.3,109743.321,3.609581306,102.5342608,9.74%,68.96
486,Pahang,assault,causing_injury,2021-01-01,204,1601.5,110854.767,3.609581306,102.5342608,12.74%,69.22
487,Pahang,assault,causing_injury,2022-01-01,192,1614.3,123545.814,3.609581306,102.5342608,11.89%,76.53
488,Pahang,assault,causing_injury,2023-01-01,168,1643.2,129919.665,3.609581306,102.5342608,10.22%,79.07
489,Pahang,assault,murder,2016-01-01,15,1626.7,101780.815,3.609581306,102.5342608,0.92%,62.57
490,Pahang,assault,murder,2017-01-01,16,1647,109286.943,3.609581306,102.5342608,0.97%,66.36
491,Pahang,assault,murder,2018-01-01,8,1664.7,112551.039,3.609581306,102.5342608,0.48%,67.61
492,Pahang,assault,murder,2019-01-01,16,1671.4,116821.39,3.609581306,102.5342608,0.96%,69.89
493,Pahang,assault,murder,2020-01-01,8,1591.3,109743.321,3.609581306,102.5342608,0.50%,68.96
494,Pahang,assault,murder,2021-01-01,11,1601.5,110854.767,3.609581306,102.5342608,0.69%,69.22
495,Pahang,assault,murder,2022-01-01,11,1614.3,123545.814,3.609581306,102.5342608,0.68%,76.53
496,Pahang,assault,murder,2023-01-01,5,1643.2,129919.665,3.609581306,102.5342608,0.30%,79.07
497,Pahang,assault,rape,2016-01-01,134,1626.7,101780.815,3.609581306,102.5342608,8.24%,62.57
498,Pahang,assault,rape,2017-01-01,163,1647,109286.943,3.609581306,102.5342608,9.90%,66.36
499,Pahang,assault,rape,2018-01-01,109,1664.7,112551.039,3.609581306,102.5342608,6.55%,67.61
500,Pahang,assault,rape,2019-01-01,114,1671.4,116821.39,3.609581306,102.5342608,6.82%,69.89
501,Pahang,assault,rape,2020-01-01,98,1591.3,109743.321,3.609581306,102.5342608,6.16%,68.96
502,Pahang,assault,rape,2021-01-01,113,1601.5,110854.767,3.609581306,102.5342608,7.06%,69.22
503,Pahang,assault,rape,2022-01-01,118,1614.3,123545.814,3.609581306,102.5342608,7.31%,76.53
504,Pahang,assault,rape,2023-01-01,119,1643.2,129919.665,3.609581306,102.5342608,7.24%,79.07
505,Pahang,assault,robbery_gang_armed,2016-01-01,0,1626.7,101780.815,3.609581306,102.5342608,0.00%,62.57
506,Pahang,assault,robbery_gang_armed,2017-01-01,1,1647,109286.943,3.609581306,102.5342608,0.06%,66.36
507,Pahang,assault,robbery_gang_armed,2018-01-01,2,1664.7,112551.039,3.609581306,102.5342608,0.12%,67.61
508,Pahang,assault,robbery_gang_armed,2019-01-01,1,1671.4,116821.39,3.609581306,102.5342608,0.06%,69.89
509,Pahang,assault,robbery_gang_armed,2020-01-01,0,1591.3,109743.321,3.609581306,102.5342608,0.00%,68.96
510,Pahang,assault,robbery_gang_armed,2021-01-01,0,1601.5,110854.767,3.609581306,102.5342608,0.00%,69.22
511,Pahang,assault,robbery_gang_armed,2022-01-01,1,1614.3,123545.814,3.609581306,102.5342608,0.06%,76.53
512,Pahang,assault,robbery_gang_armed,2023-01-01,0,1643.2,129919.665,3.609581306,102.5342608,0.00%,79.07
513,Pahang,assault,robbery_gang_unarmed,2016-01-01,234,1626.7,101780.815,3.609581306,102.5342608,14.38%,62.57
514,Pahang,assault,robbery_gang_unarmed,2017-01-01,201,1647,109286.943,3.609581306,102.5342608,12.20%,66.36
515,Pahang,assault,robbery_gang_unarmed,2018-01-01,164,1664.7,112551.039,3.609581306,102.5342608,9.85%,67.61
516,Pahang,assault,robbery_gang_unarmed,2019-01-01,152,1671.4,116821.39,3.609581306,102.5342608,9.09%,69.89
517,Pahang,assault,robbery_gang_unarmed,2020-01-01,58,1591.3,109743.321,3.609581306,102.5342608,3.64%,68.96
518,Pahang,assault,robbery_gang_unarmed,2021-01-01,40,1601.5,110854.767,3.609581306,102.5342608,2.50%,69.22
519,Pahang,assault,robbery_gang_unarmed,2022-01-01,41,1614.3,123545.814,3.609581306,102.5342608,2.54%,76.53
520,Pahang,assault,robbery_gang_unarmed,2023-01-01,63,1643.2,129919.665,3.609581306,102.5342608,3.83%,79.07
521,Pahang,assault,robbery_solo_armed,2016-01-01,1,1626.7,101780.815,3.609581306,102.5342608,0.06%,62.57
522,Pahang,assault,robbery_solo_armed,2017-01-01,0,1647,109286.943,3.609581306,102.5342608,0.00%,66.36
523,Pahang,assault,robbery_solo_armed,2018-01-01,0,1664.7,112551.039,3.609581306,102.5342608,0.00%,67.61
524,Pahang,assault,robbery_solo_armed,2019-01-01,0,1671.4,116821.39,3.609581306,102.5342608,0.00%,69.89
525,Pahang,assault,robbery_solo_armed,2020-01-01,0,1591.3,109743.321,3.609581306,102.5342608,0.00%,68.96
526,Pahang,assault,robbery_solo_armed,2021-01-01,0,1601.5,110854.767,3.609581306,102.5342608,0.00%,69.22
527,Pahang,assault,robbery_solo_armed,2022-01-01,0,1614.3,123545.814,3.609581306,102.5342608,0.00%,76.53
528,Pahang,assault,robbery_solo_armed,2023-01-01,0,1643.2,129919.665,3.609581306,102.5342608,0.00%,79.07
529,Pahang,assault,robbery_solo_unarmed,2016-01-01,58,1626.7,101780.815,3.609581306,102.5342608,3.57%,62.57
530,Pahang,assault,robbery_solo_unarmed,2017-01-01,87,1647,109286.943,3.609581306,102.5342608,5.28%,66.36
531,Pahang,assault,robbery_solo_unarmed,2018-01-01,90,1664.7,112551.039,3.609581306,102.5342608,5.41%,67.61
532,Pahang,assault,robbery_solo_unarmed,2019-01-01,86,1671.4,116821.39,3.609581306,102.5342608,5.15%,69.89
533,Pahang,assault,robbery_solo_unarmed,2020-01-01,86,1591.3,109743.321,3.609581306,102.5342608,5.40%,68.96
534,Pahang,assault,robbery_solo_unarmed,2021-01-01,45,1601.5,110854.767,3.609581306,102.5342608,2.81%,69.22
535,Pahang,assault,robbery_solo_unarmed,2022-01-01,32,1614.3,123545.814,3.609581306,102.5342608,1.98%,76.53
536,Pahang,assault,robbery_solo_unarmed,2023-01-01,54,1643.2,129919.665,3.609581306,102.5342608,3.29%,79.07
537,Pahang,property,break_in,2016-01-01,719,1626.7,101780.815,3.609581306,102.5342608,44.20%,62.57
538,Pahang,property,break_in,2017-01-01,794,1647,109286.943,3.609581306,102.5342608,48.21%,66.36
539,Pahang,property,break_in,2018-01-01,861,1664.7,112551.039,3.609581306,102.5342608,51.72%,67.61
540,Pahang,property,break_in,2019-01-01,718,1671.4,116821.39,3.609581306,102.5342608,42.96%,69.89
541,Pahang,property,break_in,2020-01-01,604,1591.3,109743.321,3.609581306,102.5342608,37.96%,68.96
542,Pahang,property,break_in,2021-01-01,478,1601.5,110854.767,3.609581306,102.5342608,29.85%,69.22
543,Pahang,property,break_in,2022-01-01,423,1614.3,123545.814,3.609581306,102.5342608,26.20%,76.53
544,Pahang,property,break_in,2023-01-01,387,1643.2,129919.665,3.609581306,102.5342608,23.55%,79.07
545,Pahang,property,theft_other,2016-01-01,651,1626.7,101780.815,3.609581306,102.5342608,40.02%,62.57
546,Pahang,property,theft_other,2017-01-01,712,1647,109286.943,3.609581306,102.5342608,43.23%,66.36
547,Pahang,property,theft_other,2018-01-01,1143,1664.7,112551.039,3.609581306,102.5342608,68.66%,67.61
548,Pahang,property,theft_other,2019-01-01,1086,1671.4,116821.39,3.609581306,102.5342608,64.98%,69.89
549,Pahang,property,theft_other,2020-01-01,712,1591.3,109743.321,3.609581306,102.5342608,44.74%,68.96
550,Pahang,property,theft_other,2021-01-01,771,1601.5,110854.767,3.609581306,102.5342608,48.14%,69.22
551,Pahang,property,theft_other,2022-01-01,648,1614.3,123545.814,3.609581306,102.5342608,40.14%,76.53
552,Pahang,property,theft_other,2023-01-01,570,1643.2,129919.665,3.609581306,102.5342608,34.69%,79.07
553,Pahang,property,theft_vehicle_lorry,2016-01-01,103,1626.7,101780.815,3.609581306,102.5342608,6.33%,62.57
554,Pahang,property,theft_vehicle_lorry,2017-01-01,58,1647,109286.943,3.609581306,102.5342608,3.52%,66.36
555,Pahang,property,theft_vehicle_lorry,2018-01-01,60,1664.7,112551.039,3.609581306,102.5342608,3.60%,67.61
556,Pahang,property,theft_vehicle_lorry,2019-01-01,29,1671.4,116821.39,3.609581306,102.5342608,1.74%,69.89
557,Pahang,property,theft_vehicle_lorry,2020-01-01,26,1591.3,109743.321,3.609581306,102.5342608,1.63%,68.96
558,Pahang,property,theft_vehicle_lorry,2021-01-01,13,1601.5,110854.767,3.609581306,102.5342608,0.81%,69.22
559,Pahang,property,theft_vehicle_lorry,2022-01-01,17,1614.3,123545.814,3.609581306,102.5342608,1.05%,76.53
560,Pahang,property,theft_vehicle_lorry,2023-01-01,24,1643.2,129919.665,3.609581306,102.5342608,1.46%,79.07
561,Pahang,property,theft_vehicle_motorcar,2016-01-01,254,1626.7,101780.815,3.609581306,102.5342608,15.61%,62.57
562,Pahang,property,theft_vehicle_motorcar,2017-01-01,214,1647,109286.943,3.609581306,102.5342608,12.99%,66.36
563,Pahang,property,theft_vehicle_motorcar,2018-01-01,155,1664.7,112551.039,3.609581306,102.5342608,9.31%,67.61
564,Pahang,property,theft_vehicle_motorcar,2019-01-01,130,1671.4,116821.39,3.609581306,102.5342608,7.78%,69.89
565,Pahang,property,theft_vehicle_motorcar,2020-01-01,100,1591.3,109743.321,3.609581306,102.5342608,6.28%,68.96
566,Pahang,property,theft_vehicle_motorcar,2021-01-01,69,1601.5,110854.767,3.609581306,102.5342608,4.31%,69.22
567,Pahang,property,theft_vehicle_motorcar,2022-01-01,89,1614.3,123545.814,3.609581306,102.5342608,5.51%,76.53
568,Pahang,property,theft_vehicle_motorcar,2023-01-01,99,1643.2,129919.665,3.609581306,102.5342608,6.02%,79.07
569,Pahang,property,theft_vehicle_motorcycle,2016-01-01,1399,1626.7,101780.815,3.609581306,102.5342608,86.00%,62.57
570,Pahang,property,theft_vehicle_motorcycle,2017-01-01,1173,1647,109286.943,3.609581306,102.5342608,71.22%,66.36
571,Pahang,property,theft_vehicle_motorcycle,2018-01-01,793,1664.7,112551.039,3.609581306,102.5342608,47.64%,67.61
572,Pahang,property,theft_vehicle_motorcycle,2019-01-01,713,1671.4,116821.39,3.609581306,102.5342608,42.66%,69.89
573,Pahang,property,theft_vehicle_motorcycle,2020-01-01,484,1591.3,109743.321,3.609581306,102.5342608,30.42%,68.96
574,Pahang,property,theft_vehicle_motorcycle,2021-01-01,312,1601.5,110854.767,3.609581306,102.5342608,19.48%,69.22
575,Pahang,property,theft_vehicle_motorcycle,2022-01-01,312,1614.3,123545.814,3.609581306,102.5342608,19.33%,76.53
576,Pahang,property,theft_vehicle_motorcycle,2023-01-01,386,1643.2,129919.665,3.609581306,102.5342608,23.49%,79.07
577,Perak,assault,causing_injury,2016-01-01,412,2482.1,131981.942,4.524323182,100.9803213,16.60%,53.17
578,Perak,assault,causing_injury,2017-01-01,380,2493.2,138715.059,4.524323182,100.9803213,15.24%,55.64
579,Perak,assault,causing_injury,2018-01-01,358,2503.5,146080.21,4.524323182,100.9803213,14.30%,58.35
580,Perak,assault,causing_injury,2019-01-01,419,2508.8,151946.019,4.524323182,100.9803213,16.70%,60.57
581,Perak,assault,causing_injury,2020-01-01,322,2496,148556.759,4.524323182,100.9803213,12.90%,59.52
582,Perak,assault,causing_injury,2021-01-01,335,2515.8,153774.554,4.524323182,100.9803213,13.32%,61.12
583,Perak,assault,causing_injury,2022-01-01,323,2514.4,160930.132,4.524323182,100.9803213,12.85%,64.00
584,Perak,assault,causing_injury,2023-01-01,334,2541.2,165150.948,4.524323182,100.9803213,13.14%,64.99
585,Perak,assault,murder,2016-01-01,42,2482.1,131981.942,4.524323182,100.9803213,1.69%,53.17
586,Perak,assault,murder,2017-01-01,35,2493.2,138715.059,4.524323182,100.9803213,1.40%,55.64
587,Perak,assault,murder,2018-01-01,33,2503.5,146080.21,4.524323182,100.9803213,1.32%,58.35
588,Perak,assault,murder,2019-01-01,31,2508.8,151946.019,4.524323182,100.9803213,1.24%,60.57
589,Perak,assault,murder,2020-01-01,22,2496,148556.759,4.524323182,100.9803213,0.88%,59.52
590,Perak,assault,murder,2021-01-01,27,2515.8,153774.554,4.524323182,100.9803213,1.07%,61.12
591,Perak,assault,murder,2022-01-01,27,2514.4,160930.132,4.524323182,100.9803213,1.07%,64.00
592,Perak,assault,murder,2023-01-01,30,2541.2,165150.948,4.524323182,100.9803213,1.18%,64.99
593,Perak,assault,rape,2016-01-01,96,2482.1,131981.942,4.524323182,100.9803213,3.87%,53.17
594,Perak,assault,rape,2017-01-01,95,2493.2,138715.059,4.524323182,100.9803213,3.81%,55.64
595,Perak,assault,rape,2018-01-01,104,2503.5,146080.21,4.524323182,100.9803213,4.15%,58.35
596,Perak,assault,rape,2019-01-01,102,2508.8,151946.019,4.524323182,100.9803213,4.07%,60.57
597,Perak,assault,rape,2020-01-01,74,2496,148556.759,4.524323182,100.9803213,2.96%,59.52
598,Perak,assault,rape,2021-01-01,96,2515.8,153774.554,4.524323182,100.9803213,3.82%,61.12
599,Perak,assault,rape,2022-01-01,100,2514.4,160930.132,4.524323182,100.9803213,3.98%,64.00
600,Perak,assault,rape,2023-01-01,114,2541.2,165150.948,4.524323182,100.9803213,4.49%,64.99
601,Perak,assault,robbery_gang_armed,2016-01-01,8,2482.1,131981.942,4.524323182,100.9803213,0.32%,53.17
602,Perak,assault,robbery_gang_armed,2017-01-01,4,2493.2,138715.059,4.524323182,100.9803213,0.16%,55.64
603,Perak,assault,robbery_gang_armed,2018-01-01,1,2503.5,146080.21,4.524323182,100.9803213,0.04%,58.35
604,Perak,assault,robbery_gang_armed,2019-01-01,2,2508.8,151946.019,4.524323182,100.9803213,0.08%,60.57
605,Perak,assault,robbery_gang_armed,2020-01-01,1,2496,148556.759,4.524323182,100.9803213,0.04%,59.52
606,Perak,assault,robbery_gang_armed,2021-01-01,0,2515.8,153774.554,4.524323182,100.9803213,0.00%,61.12
607,Perak,assault,robbery_gang_armed,2022-01-01,1,2514.4,160930.132,4.524323182,100.9803213,0.04%,64.00
608,Perak,assault,robbery_gang_armed,2023-01-01,1,2541.2,165150.948,4.524323182,100.9803213,0.04%,64.99
609,Perak,assault,robbery_gang_unarmed,2016-01-01,539,2482.1,131981.942,4.524323182,100.9803213,21.72%,53.17
610,Perak,assault,robbery_gang_unarmed,2017-01-01,426,2493.2,138715.059,4.524323182,100.9803213,17.09%,55.64
611,Perak,assault,robbery_gang_unarmed,2018-01-01,365,2503.5,146080.21,4.524323182,100.9803213,14.58%,58.35
612,Perak,assault,robbery_gang_unarmed,2019-01-01,382,2508.8,151946.019,4.524323182,100.9803213,15.23%,60.57
613,Perak,assault,robbery_gang_unarmed,2020-01-01,125,2496,148556.759,4.524323182,100.9803213,5.01%,59.52
614,Perak,assault,robbery_gang_unarmed,2021-01-01,179,2515.8,153774.554,4.524323182,100.9803213,7.12%,61.12
615,Perak,assault,robbery_gang_unarmed,2022-01-01,204,2514.4,160930.132,4.524323182,100.9803213,8.11%,64.00
616,Perak,assault,robbery_gang_unarmed,2023-01-01,222,2541.2,165150.948,4.524323182,100.9803213,8.74%,64.99
617,Perak,assault,robbery_solo_armed,2016-01-01,1,2482.1,131981.942,4.524323182,100.9803213,0.04%,53.17
618,Perak,assault,robbery_solo_armed,2017-01-01,0,2493.2,138715.059,4.524323182,100.9803213,0.00%,55.64
619,Perak,assault,robbery_solo_armed,2018-01-01,2,2503.5,146080.21,4.524323182,100.9803213,0.08%,58.35
620,Perak,assault,robbery_solo_armed,2019-01-01,0,2508.8,151946.019,4.524323182,100.9803213,0.00%,60.57
621,Perak,assault,robbery_solo_armed,2020-01-01,1,2496,148556.759,4.524323182,100.9803213,0.04%,59.52
622,Perak,assault,robbery_solo_armed,2021-01-01,0,2515.8,153774.554,4.524323182,100.9803213,0.00%,61.12
623,Perak,assault,robbery_solo_armed,2022-01-01,0,2514.4,160930.132,4.524323182,100.9803213,0.00%,64.00
624,Perak,assault,robbery_solo_armed,2023-01-01,0,2541.2,165150.948,4.524323182,100.9803213,0.00%,64.99
625,Perak,assault,robbery_solo_unarmed,2016-01-01,197,2482.1,131981.942,4.524323182,100.9803213,7.94%,53.17
626,Perak,assault,robbery_solo_unarmed,2017-01-01,200,2493.2,138715.059,4.524323182,100.9803213,8.02%,55.64
627,Perak,assault,robbery_solo_unarmed,2018-01-01,142,2503.5,146080.21,4.524323182,100.9803213,5.67%,58.35
628,Perak,assault,robbery_solo_unarmed,2019-01-01,167,2508.8,151946.019,4.524323182,100.9803213,6.66%,60.57
629,Perak,assault,robbery_solo_unarmed,2020-01-01,244,2496,148556.759,4.524323182,100.9803213,9.78%,59.52
630,Perak,assault,robbery_solo_unarmed,2021-01-01,110,2515.8,153774.554,4.524323182,100.9803213,4.37%,61.12
631,Perak,assault,robbery_solo_unarmed,2022-01-01,115,2514.4,160930.132,4.524323182,100.9803213,4.57%,64.00
632,Perak,assault,robbery_solo_unarmed,2023-01-01,151,2541.2,165150.948,4.524323182,100.9803213,5.94%,64.99
633,Perak,property,break_in,2016-01-01,915,2482.1,131981.942,4.524323182,100.9803213,36.86%,53.17
634,Perak,property,break_in,2017-01-01,859,2493.2,138715.059,4.524323182,100.9803213,34.45%,55.64
635,Perak,property,break_in,2018-01-01,1023,2503.5,146080.21,4.524323182,100.9803213,40.86%,58.35
636,Perak,property,break_in,2019-01-01,1064,2508.8,151946.019,4.524323182,100.9803213,42.41%,60.57
637,Perak,property,break_in,2020-01-01,666,2496,148556.759,4.524323182,100.9803213,26.68%,59.52
638,Perak,property,break_in,2021-01-01,614,2515.8,153774.554,4.524323182,100.9803213,24.41%,61.12
639,Perak,property,break_in,2022-01-01,724,2514.4,160930.132,4.524323182,100.9803213,28.79%,64.00
640,Perak,property,break_in,2023-01-01,835,2541.2,165150.948,4.524323182,100.9803213,32.86%,64.99
641,Perak,property,theft_other,2016-01-01,1015,2482.1,131981.942,4.524323182,100.9803213,40.89%,53.17
642,Perak,property,theft_other,2017-01-01,1013,2493.2,138715.059,4.524323182,100.9803213,40.63%,55.64
643,Perak,property,theft_other,2018-01-01,1041,2503.5,146080.21,4.524323182,100.9803213,41.58%,58.35
644,Perak,property,theft_other,2019-01-01,1091,2508.8,151946.019,4.524323182,100.9803213,43.49%,60.57
645,Perak,property,theft_other,2020-01-01,788,2496,148556.759,4.524323182,100.9803213,31.57%,59.52
646,Perak,property,theft_other,2021-01-01,811,2515.8,153774.554,4.524323182,100.9803213,32.24%,61.12
647,Perak,property,theft_other,2022-01-01,924,2514.4,160930.132,4.524323182,100.9803213,36.75%,64.00
648,Perak,property,theft_other,2023-01-01,1070,2541.2,165150.948,4.524323182,100.9803213,42.11%,64.99
649,Perak,property,theft_vehicle_lorry,2016-01-01,118,2482.1,131981.942,4.524323182,100.9803213,4.75%,53.17
650,Perak,property,theft_vehicle_lorry,2017-01-01,81,2493.2,138715.059,4.524323182,100.9803213,3.25%,55.64
651,Perak,property,theft_vehicle_lorry,2018-01-01,101,2503.5,146080.21,4.524323182,100.9803213,4.03%,58.35
652,Perak,property,theft_vehicle_lorry,2019-01-01,58,2508.8,151946.019,4.524323182,100.9803213,2.31%,60.57
653,Perak,property,theft_vehicle_lorry,2020-01-01,40,2496,148556.759,4.524323182,100.9803213,1.60%,59.52
654,Perak,property,theft_vehicle_lorry,2021-01-01,23,2515.8,153774.554,4.524323182,100.9803213,0.91%,61.12
655,Perak,property,theft_vehicle_lorry,2022-01-01,37,2514.4,160930.132,4.524323182,100.9803213,1.47%,64.00
656,Perak,property,theft_vehicle_lorry,2023-01-01,27,2541.2,165150.948,4.524323182,100.9803213,1.06%,64.99
657,Perak,property,theft_vehicle_motorcar,2016-01-01,386,2482.1,131981.942,4.524323182,100.9803213,15.55%,53.17
658,Perak,property,theft_vehicle_motorcar,2017-01-01,321,2493.2,138715.059,4.524323182,100.9803213,12.88%,55.64
659,Perak,property,theft_vehicle_motorcar,2018-01-01,286,2503.5,146080.21,4.524323182,100.9803213,11.42%,58.35
660,Perak,property,theft_vehicle_motorcar,2019-01-01,237,2508.8,151946.019,4.524323182,100.9803213,9.45%,60.57
661,Perak,property,theft_vehicle_motorcar,2020-01-01,168,2496,148556.759,4.524323182,100.9803213,6.73%,59.52
662,Perak,property,theft_vehicle_motorcar,2021-01-01,121,2515.8,153774.554,4.524323182,100.9803213,4.81%,61.12
663,Perak,property,theft_vehicle_motorcar,2022-01-01,196,2514.4,160930.132,4.524323182,100.9803213,7.80%,64.00
664,Perak,property,theft_vehicle_motorcar,2023-01-01,194,2541.2,165150.948,4.524323182,100.9803213,7.63%,64.99
665,Perak,property,theft_vehicle_motorcycle,2016-01-01,2112,2482.1,131981.942,4.524323182,100.9803213,85.09%,53.17
666,Perak,property,theft_vehicle_motorcycle,2017-01-01,1912,2493.2,138715.059,4.524323182,100.9803213,76.69%,55.64
667,Perak,property,theft_vehicle_motorcycle,2018-01-01,1672,2503.5,146080.21,4.524323182,100.9803213,66.79%,58.35
668,Perak,property,theft_vehicle_motorcycle,2019-01-01,1359,2508.8,151946.019,4.524323182,100.9803213,54.17%,60.57
669,Perak,property,theft_vehicle_motorcycle,2020-01-01,937,2496,148556.759,4.524323182,100.9803213,37.54%,59.52
670,Perak,property,theft_vehicle_motorcycle,2021-01-01,609,2515.8,153774.554,4.524323182,100.9803213,24.21%,61.12
671,Perak,property,theft_vehicle_motorcycle,2022-01-01,609,2514.4,160930.132,4.524323182,100.9803213,24.22%,64.00
672,Perak,property,theft_vehicle_motorcycle,2023-01-01,594,2541.2,165150.948,4.524323182,100.9803213,23.37%,64.99
673,Perlis,assault,causing_injury,2016-01-01,52,251,11156.171,6.486354167,100.2250625,20.72%,44.45
674,Perlis,assault,causing_injury,2017-01-01,47,252,11377.708,6.486354167,100.2250625,18.65%,45.15
675,Perlis,assault,causing_injury,2018-01-01,45,253.5,11796.07,6.486354167,100.2250625,17.75%,46.53
676,Perlis,assault,causing_injury,2019-01-01,60,254,12307.761,6.486354167,100.2250625,23.62%,48.46
677,Perlis,assault,causing_injury,2020-01-01,40,284.9,11475.709,6.486354167,100.2250625,14.04%,40.28
678,Perlis,assault,causing_injury,2021-01-01,38,287.6,11820.437,6.486354167,100.2250625,13.21%,41.10
679,Perlis,assault,causing_injury,2022-01-01,33,289.8,12518.711,6.486354167,100.2250625,11.39%,43.20
680,Perlis,assault,causing_injury,2023-01-01,24,293.1,12692.014,6.486354167,100.2250625,8.19%,43.30
681,Perlis,assault,murder,2016-01-01,0,251,11156.171,6.486354167,100.2250625,0.00%,44.45
682,Perlis,assault,murder,2017-01-01,2,252,11377.708,6.486354167,100.2250625,0.79%,45.15
683,Perlis,assault,murder,2018-01-01,1,253.5,11796.07,6.486354167,100.2250625,0.39%,46.53
684,Perlis,assault,murder,2019-01-01,1,254,12307.761,6.486354167,100.2250625,0.39%,48.46
685,Perlis,assault,murder,2020-01-01,2,284.9,11475.709,6.486354167,100.2250625,0.70%,40.28
686,Perlis,assault,murder,2021-01-01,2,287.6,11820.437,6.486354167,100.2250625,0.70%,41.10
687,Perlis,assault,murder,2022-01-01,0,289.8,12518.711,6.486354167,100.2250625,0.00%,43.20
688,Perlis,assault,murder,2023-01-01,3,293.1,12692.014,6.486354167,100.2250625,1.02%,43.30
689,Perlis,assault,rape,2016-01-01,31,251,11156.171,6.486354167,100.2250625,12.35%,44.45
690,Perlis,assault,rape,2017-01-01,30,252,11377.708,6.486354167,100.2250625,11.90%,45.15
691,Perlis,assault,rape,2018-01-01,30,253.5,11796.07,6.486354167,100.2250625,11.83%,46.53
692,Perlis,assault,rape,2019-01-01,24,254,12307.761,6.486354167,100.2250625,9.45%,48.46
693,Perlis,assault,rape,2020-01-01,19,284.9,11475.709,6.486354167,100.2250625,6.67%,40.28
694,Perlis,assault,rape,2021-01-01,28,287.6,11820.437,6.486354167,100.2250625,9.74%,41.10
695,Perlis,assault,rape,2022-01-01,31,289.8,12518.711,6.486354167,100.2250625,10.70%,43.20
696,Perlis,assault,rape,2023-01-01,28,293.1,12692.014,6.486354167,100.2250625,9.55%,43.30
697,Perlis,assault,robbery_gang_armed,2016-01-01,0,251,11156.171,6.486354167,100.2250625,0.00%,44.45
698,Perlis,assault,robbery_gang_armed,2017-01-01,0,252,11377.708,6.486354167,100.2250625,0.00%,45.15
699,Perlis,assault,robbery_gang_armed,2018-01-01,0,253.5,11796.07,6.486354167,100.2250625,0.00%,46.53
700,Perlis,assault,robbery_gang_armed,2019-01-01,1,254,12307.761,6.486354167,100.2250625,0.39%,48.46
701,Perlis,assault,robbery_gang_armed,2020-01-01,0,284.9,11475.709,6.486354167,100.2250625,0.00%,40.28
702,Perlis,assault,robbery_gang_armed,2021-01-01,0,287.6,11820.437,6.486354167,100.2250625,0.00%,41.10
703,Perlis,assault,robbery_gang_armed,2022-01-01,0,289.8,12518.711,6.486354167,100.2250625,0.00%,43.20
704,Perlis,assault,robbery_gang_armed,2023-01-01,1,293.1,12692.014,6.486354167,100.2250625,0.34%,43.30
705,Perlis,assault,robbery_gang_unarmed,2016-01-01,17,251,11156.171,6.486354167,100.2250625,6.77%,44.45
706,Perlis,assault,robbery_gang_unarmed,2017-01-01,25,252,11377.708,6.486354167,100.2250625,9.92%,45.15
707,Perlis,assault,robbery_gang_unarmed,2018-01-01,17,253.5,11796.07,6.486354167,100.2250625,6.71%,46.53
708,Perlis,assault,robbery_gang_unarmed,2019-01-01,14,254,12307.761,6.486354167,100.2250625,5.51%,48.46
709,Perlis,assault,robbery_gang_unarmed,2020-01-01,9,284.9,11475.709,6.486354167,100.2250625,3.16%,40.28
710,Perlis,assault,robbery_gang_unarmed,2021-01-01,7,287.6,11820.437,6.486354167,100.2250625,2.43%,41.10
711,Perlis,assault,robbery_gang_unarmed,2022-01-01,5,289.8,12518.711,6.486354167,100.2250625,1.73%,43.20
712,Perlis,assault,robbery_gang_unarmed,2023-01-01,9,293.1,12692.014,6.486354167,100.2250625,3.07%,43.30
713,Perlis,assault,robbery_solo_armed,2016-01-01,0,251,11156.171,6.486354167,100.2250625,0.00%,44.45
714,Perlis,assault,robbery_solo_armed,2017-01-01,0,252,11377.708,6.486354167,100.2250625,0.00%,45.15
715,Perlis,assault,robbery_solo_armed,2018-01-01,0,253.5,11796.07,6.486354167,100.2250625,0.00%,46.53
